run_name	model	fold	feature	importance
donor_scvi_full_latent	linear_svm	4	scvi_z12	0.061749173960070534
donor_scvi_full_latent	linear_svm	4	scvi_z18	0.05149608901260459
donor_scvi_full_latent	linear_svm	4	scvi_z2	0.02127425864012681
donor_scvi_full_latent	linear_svm	4	scvi_z16	0.01269230765165643
donor_scvi_full_latent	xgb	4	scvi_z6	0.15539489686489105
donor_scvi_full_latent	xgb	4	scvi_z5	0.1378909796476364
donor_scvi_full_latent	xgb	4	scvi_z16	0.11019650101661682
donor_scvi_full_latent	xgb	4	scvi_z13	0.10337800532579422
donor_scvi_full_latent	xgb	4	scvi_z19	0.07397395372390747
donor_scvi_full_latent	xgb	4	scvi_z9	0.06032717972993851
donor_scvi_full_latent	xgb	4	scvi_z17	0.05785856395959854
donor_scvi_full_latent	xgb	4	scvi_z8	0.056178025901317596
donor_scvi_full_latent	xgb	4	scvi_z10	0.04627782851457596
donor_scvi_full_latent	xgb	4	scvi_z7	0.04375077784061432
donor_scvi_full_latent	xgb	4	scvi_z18	0.03811585158109665
donor_scvi_full_latent	xgb	4	scvi_z15	0.03207435831427574
donor_scvi_full_latent	xgb	4	scvi_z2	0.03201549872756004
donor_scvi_full_latent	xgb	4	scvi_z1	0.019128192216157913
donor_scvi_full_latent	xgb	4	scvi_z4	0.014869692735373974
donor_scvi_full_latent	xgb	4	scvi_z3	0.010881157591938972
donor_scvi_full_latent	xgb	4	scvi_z14	0.0058860694989562035
donor_scvi_full_latent	xgb	4	scvi_z0	0.0018025486497208476
donor_scvi_full_latent	xgb	4	scvi_z12	0.0
donor_scvi_full_latent	xgb	4	scvi_z11	0.0
